0.0015988349914550781,0.0014400482177734375,0.0015039443969726562,0.0014455318450927734,0.001436471939086914,0.0014700889587402344,0.0014309883117675781,0.0014560222625732422,0.001436471939086914,0.0014302730560302734,0.0014796257019042969,0.00144195556640625,0.0014390945434570312,0.0014674663543701172,0.0014390945434570312,0.0014395713806152344,0.0014734268188476562,0.0014309883117675781,0.0014629364013671875,0.0014522075653076172,0.001432657241821289,0.001466989517211914,0.0014450550079345703,0.0014374256134033203,0.0014700889587402344,0.0014314651489257812,0.0014262199401855469,0.0014557838439941406,0.001458883285522461,0.0014929771423339844,0.0014607906341552734,0.001436471939086914,0.001455068588256836,0.0014407634735107422,0.001428842544555664,0.0014901161193847656,0.0014333724975585938,0.001428842544555664,0.0014638900756835938,0.0014338493347167969,0.0014493465423583984,0.001445770263671875,0.0014302730560302734,0.001514434814453125,0.0014395713806152344,0.0014252662658691406,0.0014905929565429688,0.0014495849609375,0.0014503002166748047,0.0014777183532714844,0.0014448165893554688,0.0014753341674804688,0.001458883285522461,0.0014340877532958984,0.0014748573303222656,0.001440286636352539,0.0014297962188720703,0.0014684200286865234,0.0014297962188720703,0.0014195442199707031,0.0014445781707763672,0.0014255046844482422,0.0014629364013671875,0.0014612674713134766,0.0014300346374511719,0.001463174819946289,0.0014472007751464844,0.0014307498931884766,0.0014569759368896484,0.001432657241821289,0.0014338493347167969,0.0014679431915283203,0.0014317035675048828,0.0014541149139404297,0.0014560222625732422,0.0014276504516601562,0.0014729499816894531,0.0014464855194091797,0.0014414787292480469,0.0014710426330566406,0.0014460086822509766,0.001436471939086914,0.0017125606536865234,0.001596212387084961,0.0016269683837890625,0.0015914440155029297,0.0015950202941894531,0.0016148090362548828,0.001583099365234375,0.0016202926635742188,0.0015864372253417969,0.001584768295288086,0.001607656478881836,0.0015919208526611328,0.0016033649444580078,0.0015881061553955078,0.0016016960144042969,0.0016360282897949219,0.0015780925750732422,0.0016207695007324219,0.0015902519226074219,0.0015747547149658203,0.0016083717346191406,0.0015764236450195312,0.0016236305236816406,0.0015854835510253906,0.0015797615051269531,0.001613616943359375,0.0015833377838134766,0.001600503921508789,0.001583099365234375,0.0015709400177001953,0.0016210079193115234,0.0015826225280761719,0.0016214847564697266,0.0015807151794433594,0.0015807151794433594,0.0016055107116699219,0.0015802383422851562,0.0016126632690429688,0.0016109943389892578,0.0015811920166015625,0.0016026496887207031,0.0015726089477539062,0.001631021499633789,0.001598358154296875,0.001573324203491211,0.0016045570373535156,0.0015773773193359375,0.0016100406646728516,0.0015723705291748047,0.0015764236450195312,0.001596689224243164,0.0015726089477539062,0.0015876293182373047,0.001573324203491211,0.0015666484832763672,0.0016021728515625,0.0015735626220703125,0.001617431640625,0.0015871524810791016,0.0015721321105957031,0.0016188621520996094,0.0015654563903808594,0.0016210079193115234,0.0015819072723388672,0.00157928466796875,0.0016176700592041016,0.001577138900756836,0.0016083717346191406,0.0015807151794433594,0.001565694808959961,0.0016314983367919922,0.0015716552734375,0.0016241073608398438,0.0015752315521240234,0.0015730857849121094,0.001619577407836914,0.0015764236450195312,0.0016217231750488281,0.0015997886657714844,0.0015673637390136719,0.0016283988952636719,0.0015730857849121094,0.0016083717346191406,0.0015780925750732422,0.0015709400177001953,0.0024840831756591797,0.0015974044799804688,0.0016329288482666016,0.001580953598022461,0.0016205310821533203,0.0015842914581298828,0.0015857219696044922,0.001631021499633789,0.0015783309936523438,0.0016047954559326172,0.0015828609466552734,0.001573801040649414,0.0016093254089355469,0.0015783309936523438,0.0016214847564697266,0.0015811920166015625,0.001580953598022461,0.0016031265258789062,0.0015709400177001953,0.001622915267944336,0.0016002655029296875,0.0015859603881835938,0.0015952587127685547,0.0015799999237060547,0.0016121864318847656,0.0015902519226074219,0.0015702247619628906,0.0016295909881591797,0.0015740394592285156,0.0016183853149414062,0.0015764236450195312,0.0015785694122314453,0.0016040802001953125,0.0015845298767089844,0.0016183853149414062,0.001590728759765625,0.0015707015991210938,0.0016260147094726562,0.0015769004821777344,0.0016021728515625,0.001573801040649414,0.0015749931335449219,0.001619577407836914,0.0015778541564941406,0.0016140937805175781,0.0015845298767089844,0.0015716552734375,0.0016150474548339844,0.001583099365234375,0.0015935897827148438,0.0015745162963867188,0.0015687942504882812,0.0015971660614013672,0.0015702247619628906,0.00160980224609375,0.0015747547149658203,0.0015735626220703125,0.0016188621520996094,0.0015761852264404297,0.0016205310821533203,0.001583099365234375,0.0015735626220703125,0.0016143321990966797,0.001581430435180664,0.001613616943359375,0.001585245132446289,0.0015709400177001953,0.0016231536865234375,0.0015759468078613281,0.0016276836395263672,0.0015857219696044922,0.0015778541564941406,0.0016150474548339844,0.0015819072723388672,0.0016126632690429688,0.001581430435180664,0.001575469970703125,0.0016198158264160156,0.0015735626220703125,0.0016207695007324219,0.001581430435180664,0.001575469970703125,0.0016150474548339844,0.0015935897827148438,0.0016109943389892578,0.0015783309936523438,0.001569509506225586,0.0016205310821533203,0.0015692710876464844,0.0016736984252929688,0.0016012191772460938,0.0015857219696044922,0.0016202926635742188,0.001566171646118164,0.0015990734100341797,0.0015735626220703125,0.0015766620635986328,0.0015938282012939453,0.001566171646118164,0.0016126632690429688,0.0015728473663330078,0.0015704631805419922,0.0016257762908935547,0.001577138900756836,0.0016088485717773438,0.001584768295288086,0.001567840576171875,0.001634836196899414,0.0015709400177001953,0.0016193389892578125,0.0015835762023925781,0.0015730857849121094,0.0016219615936279297,0.001575469970703125,0.0016160011291503906,0.0015859603881835938,0.001567840576171875,0.001641988754272461,0.0015811920166015625,0.0016140937805175781,0.0015857219696044922,0.0015728473663330078,0.0016093254089355469,0.0015797615051269531,0.0016131401062011719,0.001584768295288086,0.0015709400177001953,0.0016167163848876953,0.0015783309936523438,0.0016086101531982422,0.0015854835510253906,0.001575469970703125,0.0016248226165771484,0.0015721321105957031,0.0016205310821533203,0.0015797615051269531,0.0015714168548583984,0.0016193389892578125,0.0015745162963867188,0.0016274452209472656,0.001575469970703125,0.0015721321105957031,0.0016183853149414062,0.0015759468078613281,0.0016155242919921875,0.0015976428985595703,0.001577615737915039,0.0016205310821533203,0.0015709400177001953,0.0016140937805175781,0.0015747547149658203,0.0015749931335449219,0.0016167163848876953,0.0015783309936523438,0.001598358154296875,0.0015888214111328125,0.0015673637390136719,0.001613616943359375,0.0015697479248046875,0.0016074180603027344,0.0015788078308105469,0.001566171646118164,0.0016074180603027344,0.0016207695007324219,0.0016150474548339844,0.0015802383422851562,0.0015726089477539062,0.0016193389892578125,0.0015769004821777344,0.0016090869903564453,0.0015869140625,0.0015721321105957031,0.0016775131225585938,0.001589059829711914,0.0016319751739501953,0.0015976428985595703,0.0015807151794433594,0.0016245841979980469,0.0015821456909179688,0.0016129016876220703,0.0015842914581298828,0.001589059829711914,0.0016324520111083984,0.0015900135040283203,0.0016262531280517578,0.0015947818756103516,0.0015821456909179688,0.0016131401062011719,0.0015769004821777344,0.0016162395477294922,0.0015749931335449219,0.0015835762023925781,0.0016040802001953125,0.0015785694122314453,0.0016109943389892578,0.0015864372253417969,0.0015804767608642578,0.0016036033630371094,0.0015835762023925781,0.001626729965209961,0.0015919208526611328,0.0015838146209716797,0.0016171932220458984,0.0015826225280761719,0.0016050338745117188,0.0015799999237060547,0.0015850067138671875,0.0016357898712158203,0.001613616943359375,0.001641988754272461,0.001583099365234375,0.0015895366668701172,0.0016109943389892578,0.001585245132446289,0.001634359359741211,0.0015990734100341797,0.0016052722930908203,0.0015947818756103516,0.0015821456909179688,0.0016150474548339844,0.0015866756439208984,0.001598358154296875,0.001590728759765625,0.0015854835510253906,0.0016050338745117188,0.0015799999237060547,0.0015969276428222656,0.0016009807586669922,0.001584768295288086,0.001617431640625,0.0015950202941894531,0.001607656478881836,0.0016133785247802734,0.0015802383422851562,0.001617431640625,0.0015783309936523438,0.0016057491302490234,0.0015950202941894531,0.0015780925750732422,0.0016083717346191406,0.0015876293182373047,0.0016028881072998047,0.0015926361083984375,0.0016057491302490234,0.0016291141510009766,0.00159454345703125,0.001603841781616211,0.0016045570373535156,0.0015804767608642578,0.0016255378723144531,0.001589059829711914,0.0016205310821533203,0.0015950202941894531,0.0015866756439208984,0.001608133316040039,0.001590728759765625,0.001611948013305664,0.001592397689819336,0.0015919208526611328,0.001621246337890625,0.0015883445739746094,0.0016031265258789062,0.0015900135040283203,0.001583099365234375,0.0016319751739501953,0.0015926361083984375,0.0016133785247802734,0.0015871524810791016,0.0015857219696044922,0.0016088485717773438,0.001590728759765625,0.0016193389892578125,0.0015845298767089844,0.0015797615051269531,0.001605987548828125,0.0015840530395507812,0.0016138553619384766,0.0015821456909179688,0.0015819072723388672,0.0016121864318847656,0.0015723705291748047,0.0016067028045654297,0.0015826225280761719,0.0015895366668701172,0.001605987548828125,0.0015873908996582031,0.001608133316040039,0.0015840530395507812,0.0015788078308105469,0.001613616943359375,0.0015819072723388672,0.0016093254089355469,0.0015826225280761719,0.0015816688537597656,0.001627206802368164,0.0015914440155029297,0.0016279220581054688,0.0015914440155029297,0.0015845298767089844,0.0016407966613769531,0.0015861988067626953,0.0016145706176757812,0.0015873908996582031,0.0015757083892822266,0.0016219615936279297,0.0015821456909179688,0.0016124248504638672,0.001585245132446289,0.0015833377838134766,0.0016243457794189453,0.0015823841094970703,0.0016145706176757812,0.0024449825286865234,0.0016160011291503906,0.0015692710876464844,0.0015664100646972656,0.0016236305236816406,0.0015835762023925781,0.0016133785247802734,0.0015935897827148438,0.00157928466796875,0.001596689224243164,0.0015673637390136719,0.001598358154296875,0.0015845298767089844,0.0015759468078613281,0.0016112327575683594,0.0015878677368164062,0.0016069412231445312,0.0015790462493896484,0.0015711784362792969,0.0016150474548339844,0.001589059829711914,0.001617431640625,0.0015821456909179688,0.0015859603881835938,0.0016028881072998047,0.0015807151794433594,0.0016148090362548828,0.001569986343383789,0.0015621185302734375,0.0016117095947265625,0.0015711784362792969,0.0016064643859863281,0.001573324203491211,0.0015664100646972656,0.0016274452209472656,0.00156402587890625,0.0016024112701416016,0.0015745162963867188,0.001569509506225586,0.0016121864318847656,0.001573324203491211,0.0015926361083984375,0.0015866756439208984,0.0015797615051269531,0.001611948013305664,0.0015783309936523438,0.0016074180603027344,0.001588582992553711,0.0015764236450195312,0.0016055107116699219,0.0015778541564941406,0.0016179084777832031,0.0015873908996582031,0.0015799999237060547,0.0016040802001953125,0.0015816688537597656,0.001613616943359375,0.0016124248504638672,0.0015859603881835938,0.0016298294067382812,0.0015871524810791016,0.0016126632690429688,0.0015895366668701172,0.0015854835510253906,0.0016331672668457031,0.0015842914581298828,0.001619577407836914,0.001580953598022461,0.0015637874603271484,0.0016183853149414062,0.0015726089477539062,0.0015947818756103516,0.0015766620635986328,0.0015676021575927734,0.0016121864318847656,0.0015642642974853516,0.0015861988067626953,0.0015769004821777344,0.001577615737915039,0.0016217231750488281,0.0015835762023925781,0.0016109943389892578,0.0015895366668701172,0.001596689224243164,0.001603841781616211,0.001577138900756836,0.001608133316040039,0.0015797615051269531,0.0015795230865478516,0.0016248226165771484,0.0015833377838134766,0.0016057491302490234,0.0015742778778076172,0.001577615737915039,0.0016181468963623047,0.0015904903411865234,0.0016064643859863281,0.001588582992553711,0.001577138900756836,0.0016095638275146484,0.0015764236450195312,0.0016167163848876953,0.001588582992553711,0.0015840530395507812,0.001603841781616211,0.0015840530395507812,0.001611948013305664,0.001588582992553711,0.0015845298767089844,0.0016016960144042969,0.00157928466796875,0.001615285873413086,0.0015943050384521484,0.0015759468078613281,0.0016107559204101562,0.0015804767608642578,0.0016176700592041016,0.0015883445739746094,0.0015804767608642578,0.0016062259674072266,0.0015869140625,0.0016093254089355469,0.0015950202941894531,0.001581430435180664,0.00160980224609375,0.0015757083892822266,0.0016045570373535156,0.001580953598022461,0.001577615737915039,0.0016260147094726562,0.0015823841094970703,0.001615762710571289,0.0015869140625,0.0015835762023925781,0.0016193389892578125,0.0015919208526611328,0.0016179084777832031,0.001598358154296875,0.0015859603881835938,0.001621246337890625,0.0015778541564941406,0.0016045570373535156,0.0015811920166015625,0.0015721321105957031,0.0016112327575683594,0.0015778541564941406,0.0016183853149414062,0.0015811920166015625,0.0015745162963867188,0.001611948013305664,0.001583099365234375,0.001596689224243164,0.0015752315521240234,0.001562356948852539,0.0016245841979980469,0.0015904903411865234,0.0016183853149414062,0.0015916824340820312,0.0015959739685058594,0.0016276836395263672,0.0015902519226074219,0.0016319751739501953,0.0015873908996582031,0.0015761852264404297,0.0016264915466308594,0.001581430435180664,0.0016143321990966797,0.0015835762023925781,0.0015723705291748047,0.001617431640625,0.0015745162963867188,0.0016109943389892578,0.0015864372253417969,0.0015723705291748047,0.00162506103515625,0.0015783309936523438,0.001615285873413086,0.0015866756439208984,0.0015687942504882812,0.0016260147094726562,0.0015766620635986328,0.0016143321990966797,0.0015842914581298828,0.0015931129455566406,0.0016102790832519531,0.0015773773193359375,0.0016207695007324219,0.0015788078308105469,0.001575469970703125,0.0016150474548339844,0.0015761852264404297,0.0016093254089355469,0.0015892982482910156,0.0015745162963867188,0.0016155242919921875,0.0015785694122314453,0.0016183853149414062,0.0015804767608642578,0.0015790462493896484,0.0016155242919921875,0.0015802383422851562,0.001611948013305664,0.0015828609466552734,0.0015802383422851562,0.0016145706176757812,0.0015795230865478516,0.0016109943389892578,0.0015952587127685547,0.0015926361083984375,0.0016295909881591797,0.001573801040649414,0.0016155242919921875,0.0015807151794433594,0.001575469970703125,0.0016036033630371094,0.0015790462493896484,0.001607656478881836,0.001583099365234375,0.0015740394592285156,0.0016210079193115234,0.0015840530395507812,0.0016140937805175781,0.0015871524810791016,0.0015716552734375,0.0016193389892578125,0.0015785694122314453,0.0016102790832519531,0.001585245132446289,0.0015816688537597656,0.001615762710571289,0.0016252994537353516,0.0016293525695800781,0.0015881061553955078,0.0015797615051269531,0.0016336441040039062,0.0015881061553955078,0.0016019344329833984,0.0015857219696044922,0.0015799999237060547,0.0016012191772460938,0.0015730857849121094,0.0016372203826904297,0.0015850067138671875,0.0015811920166015625,0.0016036033630371094,0.0015900135040283203,0.0016033649444580078,0.0015816688537597656,0.001581430435180664,0.0016088485717773438,0.0015802383422851562,0.0016219615936279297,0.0015869140625,0.00157928466796875,0.0015959739685058594,0.0015780925750732422,0.0016188621520996094,0.0015864372253417969,0.0015788078308105469,0.0016241073608398438,0.0015838146209716797,0.0016100406646728516,0.0015914440155029297,0.0015788078308105469,0.0016090869903564453,0.0015757083892822266,0.0016317367553710938,0.0015900135040283203,0.0015838146209716797,0.0016124248504638672,0.0016062259674072266,0.0016303062438964844,0.0015904903411865234,0.0015764236450195312,0.0016357898712158203,0.0015842914581298828,0.0016169548034667969,0.0015954971313476562,0.0015749931335449219,0.0016145706176757812,0.0015749931335449219,0.0016131401062011719,0.0015854835510253906,0.0015835762023925781,0.0016181468963623047,0.00157928466796875,0.0016148090362548828,0.0015816688537597656,0.001577138900756836,0.0016090869903564453,0.0015788078308105469,0.0016222000122070312,0.0015799999237060547,0.0015742778778076172,0.0016217231750488281,0.0015778541564941406,0.0016140937805175781,0.0015869140625,0.001584768295288086,0.0016148090362548828,0.0015752315521240234,0.0016074180603027344,0.0015845298767089844,0.0015742778778076172,0.0016186237335205078,0.0015842914581298828,0.0016214847564697266,0.0015840530395507812,0.0015804767608642578,0.0016522407531738281,0.0015823841094970703,0.0016019344329833984,0.0024361610412597656,0.0016219615936279297,0.0015780925750732422,0.0015799999237060547,0.0015954971313476562,0.0015728473663330078,0.0016160011291503906,0.0015861988067626953,0.0015764236450195312,0.0016255378723144531,0.001583099365234375,0.0016045570373535156,0.0015714168548583984,0.0015783309936523438,0.001634359359741211,0.0015873908996582031,0.0016162395477294922,0.0015900135040283203,0.0015778541564941406,0.0016019344329833984,0.0015783309936523438,0.001611471176147461,0.0015933513641357422,0.0015740394592285156,0.0016016960144042969,0.0015728473663330078,0.0016222000122070312,0.001577615737915039,0.0015802383422851562,0.0016164779663085938,0.0015850067138671875,0.0016176700592041016,0.0015866756439208984,0.001573324203491211,0.0016069412231445312,0.0015766620635986328,0.0016169548034667969,0.0015838146209716797,0.0015833377838134766,0.0016024112701416016,0.0015764236450195312,0.0016207695007324219,0.0015897750854492188,0.0015745162963867188,0.0016150474548339844,0.0015819072723388672,0.0016105175018310547,0.0015816688537597656,0.001569986343383789,0.0016088485717773438,0.0015795230865478516,0.001619577407836914,0.001581430435180664,0.0015773773193359375,0.0016551017761230469,0.0015807151794433594,0.0015976428985595703,0.001592397689819336,0.0015835762023925781,0.001600503921508789,0.0015799999237060547,0.0016007423400878906,0.0015778541564941406,0.00157928466796875,0.0016243457794189453,0.0015854835510253906,0.0016102790832519531,0.0015804767608642578,0.0015799999237060547,0.0016031265258789062,0.0015821456909179688,0.0016243457794189453,0.0015919208526611328,0.0015790462493896484,0.001600503921508789,0.0015783309936523438,0.0016205310821533203,0.0015854835510253906,0.0015842914581298828,0.0016090869903564453,0.0015778541564941406,0.0016248226165771484,0.0015871524810791016,0.0015888214111328125,0.0016071796417236328,0.0015804767608642578,0.0016040802001953125,0.0015773773193359375,0.0015683174133300781,0.0016238689422607422,0.0015764236450195312,0.0016248226165771484,0.0015811920166015625,0.0015881061553955078,0.0016021728515625,0.0015854835510253906,0.0016033649444580078,0.001577615737915039,0.001581430435180664,0.001623392105102539,0.001584768295288086,0.0016088485717773438,0.001585245132446289,0.0015752315521240234,0.0016074180603027344,0.0015864372253417969,0.0016155242919921875,0.0015871524810791016,0.0015904903411865234,0.0016024112701416016,0.0015828609466552734,0.001605987548828125,0.0015859603881835938,0.0015819072723388672,0.001608133316040039,0.001575469970703125,0.0016238689422607422,0.0015838146209716797,0.0015766620635986328,0.0016052722930908203,0.0015833377838134766,0.0016314983367919922,0.0015864372253417969,0.001600027084350586,0.001621246337890625,0.001585245132446289,0.0016143321990966797,0.0015926361083984375,0.0015857219696044922,0.001644134521484375,0.0015764236450195312,0.0016207695007324219,0.0015869140625,0.0015912055969238281,0.0016167163848876953,0.0015797615051269531,0.0016183853149414062,0.0015869140625,0.0016019344329833984,0.001600503921508789,0.0015835762023925781,0.0016276836395263672,0.0015985965728759766,0.0015981197357177734,0.0016019344329833984,0.0015838146209716797,0.00164031982421875,0.0016024112701416016,0.0015997886657714844,0.0015933513641357422,0.0015833377838134766,0.0016231536865234375,0.001585245132446289,0.0016007423400878906,0.0015969276428222656,0.0015921592712402344,0.001617431640625,0.0015957355499267578,0.0016181468963623047,0.0016067028045654297,0.0015802383422851562,0.001622915267944336,0.0015895366668701172,0.0016226768493652344,0.0015981197357177734,0.0015799999237060547,0.0016243457794189453,0.0015811920166015625,0.0016033649444580078,0.0015821456909179688,0.0015861988067626953,0.0016062259674072266,0.0015823841094970703,0.0016396045684814453,0.0015993118286132812,0.0015816688537597656,0.001613616943359375,0.0015711784362792969,0.0016129016876220703,0.001592397689819336,0.0015730857849121094,0.0016405582427978516,0.0015821456909179688,0.001611471176147461,0.001580953598022461,0.001583099365234375,0.0016129016876220703,0.001581430435180664,0.0015993118286132812,0.0015895366668701172,0.0015807151794433594,0.0016052722930908203,0.0015799999237060547,0.0016217231750488281,0.0015857219696044922,0.0015845298767089844,0.0016100406646728516,0.0015802383422851562,0.001607656478881836,0.0015821456909179688,0.0015838146209716797,0.0016062259674072266,0.0015864372253417969,0.001613616943359375,0.0015909671783447266,0.0015859603881835938,0.0016345977783203125,0.0015926361083984375,0.0016574859619140625
