name,num_op,strategy,access,total_time,median,p90,p99,max,min,mean,success tput,abort tput
image,1000,local,hot,72.1658079624176,77.16012001037598,78.17404270172119,81.62062644958496,141.07489585876465,59.78727340698242,72.15545892715454,13.86,0.00
image,1000,remote,hot,56.063376903533936,56.055545806884766,56.08248710632324,56.152024269104004,56.809186935424805,55.81164360046387,56.052345752716064,17.84,0.00
image,1000,kayak,hot,69.83775591850281,56.17821216583252,93.06702613830566,108.99758100509644,129.44984436035156,55.67431449890137,69.82609677314758,14.32,0.00
image,1000,asfp,hot,65.11461186408997,56.14888668060303,108.34183692932129,111.3690972328186,113.42597007751465,55.93061447143555,65.10235142707825,15.36,0.00
image,1000,local,cold,77.63783740997314,77.46744155883789,78.24740409851074,83.7161922454834,141.70098304748535,66.22934341430664,77.62788343429565,12.88,0.00
image,1000,remote,cold,56.148902893066406,56.12826347351074,56.18860721588135,56.235105991363525,56.91099166870117,55.975914001464844,56.13756608963013,17.81,0.00
image,1000,kayak,cold,69.6189124584198,56.113481521606445,91.18025302886964,108.37969541549683,140.69700241088867,55.92012405395508,69.60785293579102,14.36,0.00
image,1000,asfp,cold,63.96890878677368,56.17356300354004,106.4802885055542,110.24105787277222,120.59497833251953,55.95731735229492,63.95724558830261,15.63,0.00
