name,num_op,strategy,access,total_time,median,p90,p99,max,min,mean,success tput,abort tput
2,1000,local,hot,51.74182462692261,76.32994651794434,82.94789791107178,94.42410707473755,98.22630882263184,0.5042552947998047,51.70173525810242,19.33,0.00
2,1000,remote,hot,0.9853596687316895,0.9654760360717773,1.0564565658569336,1.102449893951416,1.8219947814941406,0.5841255187988281,0.9429974555969238,1014.86,0.00
2,1000,kayak,hot,27.623687744140625,1.8357038497924805,80.68904876708984,82.37997531890869,86.34114265441895,0.6268024444580078,27.58171772956848,36.20,0.00
2,1000,asfp,hot,9.335296154022217,1.0457038879394531,13.901352882385275,86.19952201843262,89.1420841217041,0.5545616149902344,9.293643712997437,107.12,0.00
2,1000,local,cold,48.513070583343506,75.38437843322754,78.49693298339844,82.09242820739746,291.074275970459,0.5376338958740234,48.47337746620178,20.61,0.00
2,1000,remote,cold,0.9931468963623047,0.9520053863525391,1.0934114456176758,1.13417387008667,1.7604827880859375,0.6418228149414062,0.9500439167022705,1006.90,0.00
2,1000,kayak,cold,24.233895540237427,1.8596649169921875,76.91338062286377,80.31573057174683,296.41032218933105,0.5950927734375,24.191993236541748,41.26,0.00
2,1000,asfp,cold,11.415710210800171,1.0532140731811523,76.0291576385498,80.17240047454834,302.28638648986816,0.6725788116455078,11.372619390487671,87.60,0.00
