name,num_op,strategy,access,total_time,median,p90,p99,max,min,mean,success tput,abort tput
calc-avg,1000,local,hot,0.22897005081176758,0.21147727966308594,0.22172927856445312,0.24502515792846663,1.0526180267333984,0.18525123596191406,0.2124011516571045,4367.38,0.00
calc-avg,1000,remote,hot,0.8773636817932129,0.8379220962524414,0.9763240814208984,1.0213947296142578,1.6512870788574219,0.6246566772460938,0.845811128616333,1139.78,0.00
calc-avg,1000,kayak,hot,0.6406135559082031,0.5298852920532227,0.9735584259033204,1.0784244537353516,1.7359256744384766,0.1995563507080078,0.6071171760559082,1561.00,0.00
calc-avg,1000,asfp,hot,0.7611560821533203,0.7038116455078125,0.9136676788330079,1.1546969413757324,1.7619132995605469,0.45418739318847656,0.7295975685119629,1313.79,0.00
calc-avg,1000,local,cold,0.26075100898742676,0.21147727966308594,0.24607181549072266,0.8932995796203611,1.1184215545654297,0.19478797912597656,0.2435157299041748,3835.08,0.00
calc-avg,1000,remote,cold,0.9119000434875488,0.8764266967773438,1.0085582733154297,1.067650318145752,1.5952587127685547,0.5564689636230469,0.8736729621887207,1096.61,0.00
calc-avg,1000,kayak,cold,0.6298911571502686,0.6848573684692383,0.9446620941162109,1.0647845268249512,1.5120506286621094,0.1842975616455078,0.5967926979064941,1587.58,0.00
calc-avg,1000,asfp,cold,1.064551591873169,0.9897947311401367,1.3177871704101562,1.7691874504089355,2.371549606323242,0.6134510040283203,1.0251588821411133,939.36,0.00
